Date,XLF,XLC,XLE,XLB,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2010-10-14,8.992630958557129,,17.673870086669922,12.568134307861328,24.35097312927246,9.659086227416992,18.910573959350586,,9.430200576782227,23.956144332885742,14.28545093536377
2010-10-15,8.838645935058594,,17.721757888793945,12.604570388793945,24.200790405273438,9.822179794311523,18.95695686340332,,9.459855079650879,24.05653953552246,14.389090538024902
2010-10-18,9.035743713378906,,17.7696475982666,12.659232139587402,24.18577003479004,9.887412071228027,19.023216247558594,,9.459855079650879,24.28049659729004,14.409818649291992
2010-10-19,8.912554740905762,,17.416458129882812,12.334919929504395,23.862899780273438,9.7120943069458,18.791305541992188,,9.477646827697754,23.82485008239746,14.148649215698242
2010-10-20,8.998786926269531,,17.640945434570312,12.589996337890625,24.200790405273438,9.7936372756958,18.95695686340332,,9.554749488830566,24.04881477355957,14.331047058105469
2010-10-21,8.998786926269531,,17.6319580078125,12.586356163024902,24.396024703979492,9.801790237426758,19.023216247558594,,9.513237953186035,24.110597610473633,14.413966178894043
2010-10-22,8.992630958557129,,17.74869155883789,12.495253562927246,24.388511657714844,9.83033275604248,19.089481353759766,,9.450959205627441,24.118322372436523,14.492731094360352
2010-10-25,8.961831092834473,,17.796579360961914,12.76490592956543,24.471105575561523,9.858875274658203,19.135854721069336,,9.430200576782227,24.249608993530273,14.583930015563965
2010-10-26,8.974149703979492,,17.832489013671875,12.688384056091309,24.358476638793945,9.883333206176758,19.02983856201172,,9.406476974487305,24.180097579956055,14.646117210388184
2010-10-27,8.980310440063477,,17.757667541503906,12.57178020477295,24.17827606201172,9.91187572479248,18.930452346801758,,9.367929458618164,24.033369064331055,14.554909706115723
2010-10-28,8.980310440063477,,17.718765258789062,12.579068183898926,24.12571144104004,9.91187572479248,18.996702194213867,,9.391654014587402,24.17237663269043,14.621234893798828
2010-10-29,8.967988967895508,,17.730735778808594,12.681096076965332,24.163246154785156,9.92818546295166,19.062973022460938,,9.406476974487305,24.071989059448242,14.617093086242676
2010-11-01,8.967988967895508,,17.75168800354004,12.673810005187988,24.163246154785156,9.93634033203125,18.98345375061035,,9.314549446105957,24.071989059448242,14.588079452514648
2010-11-02,8.992630958557129,,17.946231842041016,12.8049898147583,24.396024703979492,10.03419303894043,19.096097946166992,,9.424272537231445,24.303668975830078,14.753897666931152
2010-11-03,9.078859329223633,,17.985139846801758,12.768549919128418,24.433561325073242,10.091277122497559,19.155742645263672,,9.406476974487305,24.319116592407227,14.828516960144043
2010-11-04,9.380666732788086,,18.55681037902832,13.187616348266602,24.951671600341797,10.242138862609863,19.387645721435547,,9.507306098937988,24.43495750427246,15.060665130615234
2010-11-05,9.596242904663086,,18.649595260620117,13.234981536865234,25.101844787597656,10.233981132507324,19.288259506225586,,9.504338264465332,24.28821563720703,15.135284423828125
2010-11-08,9.52232837677002,,18.706459045410156,13.267778396606445,24.996721267700195,10.242138862609863,19.2551212310791,,9.450959205627441,24.2264347076416,15.110410690307617
2010-11-09,9.343708992004395,,18.670549392700195,13.034560203552246,24.771459579467773,10.213597297668457,19.155742645263672,,9.418340682983398,24.126039505004883,14.973602294921875
2010-11-10,9.448419570922852,,18.909988403320312,13.10015869140625,24.76395606994629,10.221753120422363,19.096097946166992,,9.376821517944336,24.118322372436523,15.106260299682617
2010-11-11,9.356026649475098,,19.119508743286133,13.234981536865234,24.621288299560547,10.066812515258789,19.115976333618164,,9.370893478393555,24.18782615661621,15.08554458618164
2010-11-12,9.202046394348145,,18.838159561157227,12.939823150634766,24.33594512939453,9.924110412597656,19.023216247558594,,9.293791770935059,23.886638641357422,14.928009986877441
2010-11-15,9.245161056518555,,18.742380142211914,12.83779239654541,24.411039352416992,9.89556884765625,19.02983856201172,,9.326411247253418,23.89435577392578,14.89898681640625
2010-11-16,9.091179847717285,,18.392192840576172,12.560847282409668,24.02058219909668,9.716169357299805,18.81781005859375,,9.216686248779297,23.546829223632812,14.69586181640625
2010-11-17,9.029581069946289,,18.467025756835938,12.557199478149414,24.035598754882812,9.720242500305176,18.824426651000977,,9.21372127532959,23.585445404052734,14.824370384216309
2010-11-18,9.152771949768066,,18.87407112121582,12.794062614440918,24.523670196533203,9.883333206176758,19.07622718811035,,9.267101287841797,23.917518615722656,14.952880859375
2010-11-19,9.152771949768066,,19.032697677612305,12.896090507507324,24.598756790161133,9.91187572479248,19.089481353759766,,9.23151683807373,23.94069480895996,15.02335262298584
2010-11-22,9.017264366149902,,18.972841262817383,12.928894996643066,24.546201705932617,9.968960762023926,19.089481353759766,,9.25820255279541,23.94841957092285,15.093830108642578
2010-11-23,8.87559986114502,,18.601707458496094,12.681096076965332,24.208301544189453,9.822179794311523,18.864187240600586,,9.157379150390625,23.600893020629883,14.869966506958008
2010-11-24,9.011109352111816,,18.93692398071289,12.92524242401123,24.756444931030273,9.98526668548584,19.009965896606445,,9.21372127532959,23.82485008239746,15.176742553710938
2010-11-26,8.88176155090332,,18.709449768066406,12.706610679626465,24.5537109375,9.887412071228027,18.884071350097656,,9.151448249816895,23.6163272857666,15.052370071411133
2010-11-29,8.955670356750488,,18.835161209106445,12.815925598144531,24.546201705932617,9.862947463989258,18.850940704345703,,9.133654594421387,23.593164443969727,15.019204139709473
2010-11-30,8.906396865844727,,18.769319534301758,12.823210716247559,24.486125946044922,9.765092849731445,18.76480484008789,,9.121790885925293,23.37692642211914,14.986048698425293
2010-12-01,9.085018157958984,,19.326021194458008,13.173036575317383,25.116867065429688,9.973033905029297,19.06959342956543,,9.22855281829834,23.82485008239746,15.305244445800781
2010-12-02,9.319071769714355,,19.613351821899414,13.373454093933105,25.50731658935547,10.091277122497559,19.082849502563477,,9.255239486694336,24.01019287109375,15.50423526763916
2010-12-03,9.349871635437012,,19.700151443481445,13.486418724060059,25.559886932373047,10.115740776062012,19.089481353759766,,9.27599811553955,24.01019287109375,15.51252269744873
2010-12-06,9.337550163269043,,19.766002655029297,13.508288383483887,25.54486083984375,10.115740776062012,19.0430908203125,,9.249307632446289,23.855745315551758,15.529109001159668
2010-12-07,9.349871635437012,,19.691173553466797,13.526508331298828,25.612445831298828,10.127973556518555,19.149118423461914,,9.187029838562012,23.871187210083008,15.537396430969238
2010-12-08,9.503856658935547,,19.598386764526367,13.38438606262207,25.522340774536133,10.213597297668457,19.22199249267578,,9.154412269592285,23.89435577392578,15.495942115783691
2010-12-09,9.620878219604492,,19.643285751342773,13.457269668579102,25.597429275512695,10.221753120422363,19.275001525878906,,9.192960739135742,23.93297576904297,15.51667308807373
2010-12-10,9.707111358642578,,19.72409439086914,13.573873519897461,25.83019256591797,10.270681381225586,19.30813980102539,,9.22855281829834,24.164657592773438,15.57056999206543
2010-12-13,9.70095443725586,,19.891695022583008,13.646749496459961,25.8452205657959,10.250288009643555,19.30813980102539,,9.273029327392578,24.203271865844727,15.495942115783691
2010-12-14,9.614720344543457,,19.798925399780273,13.635823249816895,25.965356826782227,10.266602516174316,19.40089988708496,,9.296756744384766,24.45039939880371,15.491803169250488
2010-12-15,9.534650802612305,,19.691173553466797,13.562943458557129,25.860227584838867,10.225825309753418,19.4207820892334,,9.216686248779297,24.373170852661133,15.442049026489258
2010-12-16,9.54697036743164,,19.801916122436523,13.690485000610352,26.14557456970215,10.242138862609863,19.593048095703125,,9.299717903137207,24.543067932128906,15.55398178100586
2010-12-17,9.600130081176758,,19.808826446533203,13.798125267028809,26.067840576171875,10.262596130371094,19.62378692626953,,9.348039627075195,24.584991455078125,15.578996658325195
2010-12-20,9.606313705444336,,19.93809700012207,13.842204093933105,26.060277938842773,10.270783424377441,19.603744506835938,,9.360041618347168,24.577226638793945,15.670738220214844
2010-12-21,9.77321720123291,,20.1395263671875,13.981804847717285,26.271604537963867,10.332158088684082,19.55695152282715,,9.363040924072266,24.515134811401367,15.737458229064941
2010-12-22,9.88448715209961,,20.208675384521484,13.974457740783691,26.33197784423828,10.319883346557617,19.643850326538086,,9.405057907104492,24.584991455078125,15.75831127166748
2010-12-23,9.810307502746582,,20.265789031982422,14.011191368103027,26.279159545898438,10.3157958984375,19.65052604675293,,9.411056518554688,24.569459915161133,15.691591262817383
2010-12-27,9.896851539611816,,20.193639755249023,14.033233642578125,26.32443618774414,10.336250305175781,19.55695152282715,,9.417061805725098,24.522899627685547,15.645719528198242
2010-12-28,9.896851539611816,,20.268802642822266,14.062620162963867,26.309343338012695,10.323975563049316,19.610437393188477,,9.450068473815918,24.538410186767578,15.612366676330566
2010-12-29,9.878304481506348,,20.4702205657959,14.121397972106934,26.33197784423828,10.344437599182129,19.617116928100586,,9.417061805725098,24.546171188354492,15.662406921386719
2010-12-30,9.847396850585938,,20.488269805908203,14.121397972106934,26.286697387695312,10.319883346557617,19.583694458007812,,9.402053833007812,24.460786819458008,15.633206367492676
2010-12-31,9.859758377075195,,20.518325805664062,14.110372543334961,26.316883087158203,10.307607650756836,19.59037971496582,,9.405057907104492,24.453027725219727,15.59985065460205
2011-01-03,10.076122283935547,,20.671653747558594,14.224260330200195,26.505571365356445,10.422182083129883,19.617116928100586,,9.450068473815918,24.678142547607422,15.78332805633545
2011-01-04,10.063755989074707,,20.49427604675293,14.12874698638916,26.467824935913086,10.463102340698242,19.56363868713379,,9.495084762573242,24.755773544311523,15.695764541625977
2011-01-05,10.181207656860352,,20.575448989868164,14.161812782287598,26.603675842285156,10.524479866027832,19.57032012939453,,9.435065269470215,24.810117721557617,15.825029373168945
2011-01-06,10.11320972442627,,20.380033493041992,14.088333129882812,26.558401107788086,10.585862159729004,19.503488540649414,,9.444066047668457,24.911022186279297,15.729125022888184
2011-01-07,10.026667594909668,,20.52734375,14.073643684387207,26.611228942871094,10.536755561828613,19.403228759765625,,9.477078437805176,24.895511627197266,15.720778465270996
2011-01-10,10.00193977355957,,20.44617462158203,14.09200382232666,26.648967742919922,10.544941902160645,19.416593551635742,,9.426060676574707,24.825639724731445,15.708271980285645
2011-01-11,10.039031982421875,,20.785898208618164,14.205888748168945,26.747068405151367,10.528571128845215,19.403228759765625,,9.44106674194336,24.949844360351562,15.704096794128418
2011-01-12,10.205934524536133,,21.071491241455078,14.345486640930176,26.96593475341797,10.622687339782715,19.56363868713379,,9.489084243774414,25.08181381225586,15.741629600524902
2011-01-13,10.175026893615723,,21.011371612548828,14.22058391571045,26.99612808227539,10.614503860473633,19.603744506835938,,9.480079650878906,24.949844360351562,15.716611862182617
2011-01-14,10.335748672485352,,21.239843368530273,14.253645896911621,27.101791381835938,10.708620071411133,19.603744506835938,,9.525094985961914,24.98090362548828,15.812524795532227
2011-01-18,10.273931503295898,,21.372129440307617,14.330792427062988,27.298025131225586,10.72089672088623,19.617116928100586,,9.549102783203125,25.07405662536621,15.858393669128418
2011-01-19,10.045212745666504,,21.11358642578125,14.000164031982422,27.01123046875,10.643148422241211,19.57701301574707,,9.525094985961914,24.903268814086914,15.699928283691406
2011-01-20,10.094663619995117,,20.96326446533203,13.801799774169922,26.87537956237793,10.585862159729004,19.67726707458496,,9.597118377685547,24.965377807617188,15.733291625976562
2011-01-21,10.175026893615723,,21.074499130249023,13.768731117248535,27.094242095947266,10.524479866027832,19.710689544677734,,9.588114738464355,24.98866081237793,15.770820617675781
2011-01-24,10.162663459777832,,21.15266227722168,13.915677070617676,27.350845336914062,10.671793937683105,19.74410629272461,,9.642133712768555,24.957611083984375,15.833372116088867
2011-01-25,10.144116401672363,,21.092544555664062,13.934048652648926,27.320650100708008,10.72089672088623,19.810951232910156,,9.627132415771484,24.957611083984375,15.84170913696289
2011-01-26,10.13793659210205,,21.597599029541016,14.227933883666992,27.47914695739746,10.782279014587402,19.75747299194336,,9.591114044189453,24.92655372619629,15.866732597351074
2011-01-27,10.224482536315918,,21.47134017944336,14.110372543334961,27.577255249023438,10.819099426269531,19.55695152282715,,9.627132415771484,24.98866081237793,15.9918212890625
2011-01-28,10.045212745666504,,21.37813949584961,13.889958381652832,27.041414260864258,10.56949234008789,19.36980628967285,,9.49808406829834,24.538410186767578,15.470580101013184
2011-01-31,10.13793659210205,,21.991443634033203,14.121397972106934,27.350845336914062,10.634963035583496,19.30297088623047,,9.519089698791504,24.59275245666504,15.503937721252441
2011-02-01,10.348112106323242,,22.34918785095215,14.499786376953125,27.735755920410156,10.815013885498047,19.443330764770508,,9.615126609802246,25.035232543945312,15.687423706054688
2011-02-02,10.267751693725586,,22.331148147583008,14.474066734313965,27.645191192626953,10.835471153259277,19.36980628967285,,9.564104080200195,24.949844360351562,15.641548156738281
2011-02-03,10.273931503295898,,22.34317398071289,14.536520004272461,27.660282135009766,10.851837158203125,19.470067977905273,,9.603120803833008,24.98090362548828,15.825029373168945
2011-02-04,10.267751693725586,,22.286054611206055,14.54019832611084,27.758384704589844,10.921401023864746,19.583694458007812,,9.543099403381348,25.097347259521484,15.933452606201172
2011-02-07,10.416111946105957,,22.415325164794922,14.617340087890625,28.022541046142578,10.974590301513672,19.610437393188477,,9.606118202209473,25.05852508544922,16.016845703125
2011-02-08,10.490290641784668,,22.340167999267578,14.665098190307617,28.21122169494629,11.019607543945312,19.704002380371094,,9.603120803833008,25.128387451171875,16.208662033081055
2011-02-09,10.416111946105957,,22.057575225830078,14.532842636108398,28.20367431640625,10.999147415161133,19.7374267578125,,9.603120803833008,25.07405662536621,16.31708526611328
2011-02-10,10.416111946105957,,22.28305435180664,14.55855655670166,28.3546199798584,10.950042724609375,19.663904190063477,,9.621122360229492,25.08181381225586,16.337934494018555
2011-02-11,10.558287620544434,,22.280046463012695,14.639381408691406,28.565937042236328,11.007330894470215,19.770843505859375,,9.603120803833008,25.136150360107422,16.504732131958008
2011-02-14,10.564467430114746,,22.77008056640625,14.797344207763672,28.535755157470703,11.023699760437012,19.6839542388916,,9.534097671508789,25.22154998779297,16.43801498413086
2011-02-15,10.552108764648438,,22.53257942199707,14.628355979919434,28.430084228515625,10.982778549194336,19.67726707458496,,9.564104080200195,25.16720199584961,16.4588623046875
2011-02-16,10.607741355895996,,22.83321762084961,14.819387435913086,28.565937042236328,11.044159889221191,19.730735778808594,,9.543099403381348,25.299184799194336,16.592302322387695
2011-02-17,10.595375061035156,,23.058691024780273,14.951642990112305,28.633869171142578,11.06461238861084,19.86441421508789,,9.56110668182373,25.407855987548828,16.596477508544922
2011-02-18,10.620104789733887,,23.15489387512207,14.786332130432129,28.709335327148438,11.048249244689941,19.917884826660156,,9.576112747192383,25.46996307373047,16.684040069580078
2011-02-22,10.292475700378418,,22.92941665649414,14.31242561340332,27.879146575927734,10.778181076049805,19.777523040771484,,9.534097671508789,25.08181381225586,16.28372573852539
2011-02-23,10.24920654296875,,23.395402908325195,14.205888748168945,27.388572692871094,10.65132999420166,19.730735778808594,,9.513092041015625,24.841163635253906,16.04603385925293
2011-02-24,10.224482536315918,,23.064716339111328,14.132423400878906,27.547069549560547,10.688158988952637,19.65052604675293,,9.477078437805176,24.92655372619629,16.141948699951172
2011-02-25,10.366656303405762,,23.431472778320312,14.341814041137695,27.796131134033203,10.82319450378418,19.750789642333984,,9.531095504760742,25.08181381225586,16.30874252319336
2011-02-28,10.416111946105957,,23.611854553222656,14.496112823486328,27.93197250366211,10.868203163146973,19.86441421508789,,9.636130332946777,25.361282348632812,16.43384552001953
2011-03-01,10.193570137023926,,23.169931411743164,14.139766693115234,27.335756301879883,10.659514427185059,19.710689544677734,,9.54010009765625,25.15943717956543,16.121091842651367
2011-03-02,10.13175106048584,,23.302202224731445,14.191200256347656,27.471603393554688,10.72498607635498,19.657215118408203,,9.555107116699219,25.2370662689209,16.183643341064453
2011-03-03,10.341931343078613,,23.702045440673828,14.477737426757812,28.13574981689453,10.896846771240234,19.85771942138672,,9.663138389587402,25.75718879699707,16.471370697021484
2011-03-04,10.212116241455078,,23.551727294921875,14.345486640930176,27.803674697875977,10.810919761657715,19.770843505859375,,9.606118202209473,25.718372344970703,16.350440979003906
2011-03-07,10.144116401672363,,23.386383056640625,14.099358558654785,27.547069549560547,10.671793937683105,19.717365264892578,,9.642133712768555,25.52429962158203,16.187808990478516
2011-03-08,10.366656303405762,,23.193979263305664,14.260997772216797,27.977252960205078,10.761816024780273,19.89114761352539,,9.750166893005371,25.66404151916504,16.31708526611328
2011-03-09,10.366656303405762,,23.034639358520508,14.029561042785645,27.916881561279297,10.716806411743164,19.99140739440918,,9.849203109741211,25.70284080505371,16.3546199798584
2011-03-10,10.15648078918457,,22.19586944580078,13.72464656829834,27.350845336914062,10.516297340393066,19.85771942138672,,9.738165855407715,25.299184799194336,16.166969299316406
2011-03-11,10.224482536315918,,22.58067512512207,13.926692962646484,27.675373077392578,10.55721664428711,19.871095657348633,,9.759170532226562,25.384559631347656,16.267045974731445
2011-03-14,10.13175106048584,,22.703943252563477,13.875261306762695,27.44141387939453,10.508112907409668,19.730735778808594,,9.630127906799316,25.260360717773438,16.066884994506836
2011-03-15,10.014304161071777,,22.53257942199707,13.875261306762695,27.1848201751709,10.352616310119629,19.55695152282715,,9.447070121765137,24.965377807617188,15.933452606201172
2011-03-16,9.828856468200684,,22.17181968688965,13.596064567565918,26.67914581298828,10.098915100097656,19.276233673095703,,9.30002212524414,24.53065299987793,15.662406921386719
2011-03-17,9.946306228637695,,22.84824562072754,13.838525772094727,27.094242095947266,10.205309867858887,19.36980628967285,,9.312026023864746,24.81787872314453,15.733291625976562
2011-03-18,10.08389949798584,,22.741161346435547,13.906349182128906,27.266319274902344,10.223377227783203,19.527099609375,,9.358393669128418,24.930953979492188,15.723246574401855
2011-03-21,10.133479118347168,,23.43193244934082,14.14592456817627,27.865161895751953,10.395818710327148,19.76909065246582,,9.467495918273926,25.141502380371094,15.965922355651855
2011-03-22,10.077701568603516,,23.380651473999023,14.112751007080078,27.645328521728516,10.37939167022705,19.742204666137695,,9.482646942138672,25.12590217590332,15.840398788452148
2011-03-23,10.05290699005127,,23.440980911254883,14.3191499710083,27.736297607421875,10.436878204345703,19.775808334350586,,9.476587295532227,25.110315322875977,15.978466033935547
2011-03-24,10.102495193481445,,23.525447845458984,14.381815910339355,28.024351119995117,10.601107597351074,19.95730972290039,,9.51598072052002,25.406648635864258,16.212772369384766
2011-03-25,10.127278327941895,,23.736595153808594,14.459212303161621,28.12289810180664,10.625741958618164,19.95730972290039,,9.51295280456543,25.476825714111328,16.24205207824707
2011-03-28,10.096293449401855,,23.679290771484375,14.392866134643555,28.10014533996582,10.601107597351074,19.950590133666992,,9.479612350463867,25.46902847290039,16.074691772460938
2011-03-29,10.114885330200195,,23.968868255615234,14.543988227844238,28.327558517456055,10.67501163482666,20.04469108581543,,9.573565483093262,25.617197036743164,16.221141815185547
2011-03-30,10.195457458496094,,24.134767532348633,14.695099830627441,28.441253662109375,10.720171928405762,20.15224266052246,,9.682665824890137,25.80435562133789,16.396862030029297
2011-03-31,10.158266067504883,,24.05634307861328,14.750381469726562,28.554960250854492,10.699645042419434,20.111906051635742,,9.658415794372559,25.8199462890625,16.338287353515625
2011-04-01,10.245039939880371,,24.128746032714844,14.805669784545898,28.789953231811523,10.679116249084473,20.212736129760742,,9.73418140411377,25.952510833740234,16.44289207458496
2011-04-04,10.232646942138672,,24.143817901611328,14.901503562927246,28.82785415649414,10.64216423034668,20.253070831298828,,9.72812271118164,26.108488082885742,16.480539321899414
2011-04-05,10.226451873779297,,24.21620750427246,15.078413963317871,28.72173309326172,10.625741958618164,20.27322769165039,,9.68872356414795,25.99151611328125,16.53493881225586
2011-04-06,10.344202995300293,,23.962827682495117,14.95310115814209,28.752058029174805,10.703750610351562,20.367340087890625,,9.75842571258545,26.04609489440918,16.505651473999023
2011-04-07,10.294624328613281,,23.962827682495117,14.923620223999023,28.6156005859375,10.707857131958008,20.39422607421875,,9.719027519226074,25.999319076538086,16.438703536987305
2011-04-08,10.201659202575684,,24.047286987304688,14.816733360290527,28.365467071533203,10.646268844604492,20.3337345123291,,9.691756248474121,25.983720779418945,16.34247589111328
2011-04-11,10.201659202575684,,23.573711395263672,14.650870323181152,28.34271240234375,10.629847526550293,20.441286087036133,,9.564471244812012,26.131879806518555,16.34665870666504
2011-04-12,10.164468765258789,,22.843725204467773,14.451842308044434,28.13046646118164,10.54362678527832,20.508499145507812,,9.540225982666016,26.100685119628906,16.325733184814453
2011-04-13,10.090096473693848,,22.937225341796875,14.367061614990234,28.04708480834961,10.609318733215332,20.52194595336914,,9.564471244812012,26.07729148864746,16.38013458251953
2011-04-14,9.997126579284668,,23.094083786010742,14.41129207611084,28.04708480834961,10.588787078857422,20.642932891845703,,9.622050285339355,26.217666625976562,16.34247589111328
2011-04-15,10.00332260131836,,23.28412437438965,14.507125854492188,28.145626068115234,10.568258285522461,20.730327606201172,,9.72812271118164,26.45159912109375,16.421966552734375
2011-04-18,9.866973876953125,,22.937225341796875,14.304409980773926,27.74387550354004,10.473825454711914,20.616046905517578,,9.643266677856445,26.15526580810547,16.27552604675293
2011-04-19,9.897960662841797,,23.16950035095215,14.558723449707031,27.9864444732666,10.502568244934082,20.656387329101562,,9.646293640136719,26.37362289428711,16.313188552856445
2011-04-20,9.922750473022461,,23.715484619140625,14.750381469726562,28.441253662109375,10.724282264709473,20.763935089111328,,9.770549774169922,26.63096809387207,16.606063842773438
2011-04-21,9.978534698486328,,23.82406997680664,14.90887451171875,28.524648666381836,10.81871223449707,20.770652770996094,,9.770549774169922,26.708953857421875,16.6981143951416
2011-04-25,9.966139793395996,,23.700393676757812,14.794615745544434,28.441253662109375,10.826924324035645,20.71687889099121,,9.782673835754395,26.740140914916992,16.681367874145508
2011-04-26,10.028117179870605,,23.935686111450195,14.960471153259277,28.98703384399414,10.917250633239746,20.858034133911133,,9.861469268798828,27.052078247070312,16.710649490356445
2011-04-27,10.090096473693848,,23.923606872558594,15.008392333984375,29.11591339111328,10.982938766479492,20.992473602294922,,9.940263748168945,27.356203079223633,16.911489486694336
