Date,XLF,XLE,XLB,XLI,XLK,XLP,XLU,XLV,XLY
2000-01-03,11.147919654846191,6.699404239654541,7.260400772094727,18.125659942626953,20.652036666870117,12.207148551940918,5.551602363586426,20.5247802734375,11.173431396484375
2000-01-04,10.66057300567627,6.5732951164245605,7.190505504608154,17.624900817871094,19.60429573059082,11.863401412963867,5.384133815765381,20.059030532836914,10.83730411529541
2000-01-05,10.576807022094727,6.7466936111450195,7.487561225891113,17.546348571777344,19.313255310058594,12.073003768920898,5.520003318786621,19.879077911376953,10.704010963439941
2000-01-06,11.04131031036377,7.006791591644287,7.679776668548584,17.782011032104492,18.672977447509766,12.29936695098877,5.5105204582214355,19.942583084106445,10.825712203979492
2000-01-07,11.2240571975708,7.081666946411133,7.675405025482178,18.459505081176758,18.99893569946289,13.079086303710938,5.557919979095459,20.186050415039062,11.335704803466797
2000-01-10,11.026079177856445,7.022552490234375,7.649197101593018,18.459505081176758,19.7207088470459,12.785649299621582,5.576877593994141,22.250165939331055,11.277746200561523
2000-01-11,10.843328475952148,7.030434608459473,7.557456970214844,18.22385597229004,19.16191291809082,12.785649299621582,5.516843318939209,21.65740203857422,11.214003562927246
2000-01-12,11.056539535522461,6.998908519744873,7.448242664337158,18.00783348083496,19.08041763305664,12.852712631225586,5.459969520568848,21.297502517700195,11.150252342224121
2000-01-13,11.391583442687988,7.121076583862305,7.478826522827148,18.351503372192383,19.255050659179688,12.919792175292969,5.409409523010254,21.93260955810547,11.208207130432129
2000-01-14,11.658100128173828,7.077726364135742,7.426403999328613,18.22385597229004,19.697425842285156,12.961714744567871,5.45365047454834,21.7420711517334,11.179228782653809
2000-01-18,11.269747734069824,7.164421558380127,7.247296333312988,18.204219818115234,19.80220603942871,12.743732452392578,5.4315290451049805,21.33983612060547,11.115479469299316
2000-01-19,11.231678009033203,7.140775203704834,7.107510566711426,18.145305633544922,19.83713150024414,12.835957527160645,5.434691905975342,21.847938537597656,11.092297554016113
2000-01-20,11.026079177856445,7.140775203704834,6.91965913772583,18.027475357055664,19.953540802001953,12.659889221191406,5.459969520568848,21.67856788635254,10.941617965698242
2000-01-21,10.889013290405273,7.337818622589111,6.950242042541504,17.801633834838867,19.976823806762695,12.517363548278809,5.636911392211914,21.6362247467041,10.715600967407227
2000-01-24,10.691032409667969,7.077726364135742,6.766765594482422,17.291057586669922,19.324899673461914,12.156844139099121,5.561080455780029,20.990530014038086,10.31572437286377
2000-01-25,10.805255889892578,7.061960220336914,6.640077114105225,17.192873001098633,19.738170623779297,12.005928993225098,5.4315290451049805,21.138721466064453,10.379475593566895
2000-01-26,11.208831787109375,6.951619625091553,6.640077114105225,17.330337524414062,19.09206771850586,12.114923477172852,5.406253814697266,21.0434513092041,10.454805374145508
2000-01-27,11.33066463470459,6.80974817276001,6.675023555755615,17.428518295288086,18.905805587768555,12.341290473937988,5.371495246887207,20.91642951965332,10.425829887390137
2000-01-28,10.934704780578613,6.730929851531982,6.561445236206055,16.967039108276367,18.230594635009766,12.240690231323242,5.343060493469238,20.493019104003906,10.014358520507812
2000-01-31,11.239288330078125,6.888564109802246,6.522131443023682,17.084857940673828,18.835952758789062,12.467053413391113,5.589517593383789,20.397750854492188,10.089702606201172
2000-02-01,11.300204277038574,6.872801303863525,6.640077114105225,16.967039108276367,19.231767654418945,12.341290473937988,5.548438549041748,20.66238784790039,10.454805374145508
2000-02-02,11.185988426208496,6.9161481857299805,6.670660972595215,16.976850509643555,19.371463775634766,12.366449356079102,5.520003318786621,21.170480728149414,10.385263442993164
2000-02-03,11.117456436157227,6.833391189575195,6.557079792022705,16.967039108276367,19.930252075195312,12.198761940002441,5.5105204582214355,21.361007690429688,10.425829887390137
2000-02-04,11.003233909606934,6.636349678039551,6.548340797424316,17.0357723236084,20.163089752197266,12.190377235412598,5.482086658477783,21.43511199951172,10.408447265625
2000-02-07,10.889013290405273,6.711228847503662,6.421655178070068,16.741201400756836,20.395919799804688,12.173608779907227,5.466288089752197,21.085798263549805,10.188224792480469
2000-02-08,11.010849952697754,6.652119159698486,6.404179573059082,16.809932708740234,20.582185745239258,12.324524879455566,5.478926181793213,21.318668365478516,10.420036315917969
2000-02-09,10.751948356628418,6.431429386138916,6.277496814727783,16.63319206237793,20.32607650756836,12.215532302856445,5.478926181793213,20.937597274780273,10.246175765991211
2000-02-10,10.454975128173828,6.565417766571045,6.225074768066406,16.34844207763672,20.809192657470703,11.804717063903809,5.399932384490967,20.757654190063477,10.153453826904297
2000-02-11,10.477824211120605,6.486599445343018,6.072175979614258,16.00478744506836,20.256216049194336,11.57834529876709,5.305144309997559,20.768238067626953,10.008566856384277
2000-02-14,10.569193840026855,6.5890607833862305,6.1726508140563965,16.260074615478516,20.267858505249023,11.63703727722168,5.311463832855225,20.387174606323242,10.060724258422852
2000-02-15,10.584426879882812,6.8649210929870605,6.43912935256958,16.544822692871094,20.32607650756836,11.896939277648926,5.298821449279785,20.228391647338867,10.083906173706055
2000-02-16,10.363598823547363,6.896444320678711,6.29060173034668,16.50554847717285,20.221296310424805,11.729255676269531,5.276704788208008,19.65678596496582,9.689818382263184
2000-02-17,10.234151840209961,6.888564109802246,6.277496814727783,16.574281692504883,20.67531394958496,11.553196907043457,5.2451066970825195,19.64620018005371,9.41164779663086
