Date,TEL_AAF,MAT_AAL,FIN_ABDN,CST_ABF,FIN_ADM,FIN_ALW,MAT_ANTO,CD_AUTO,FIN_AV,HC_AZN,IND_BA,IND_BAB,FIN_BARC,CST_BATS,FIN_BEZ,RE_BLND,IND_BNZL,ENE_BP,CD_BRBY,TEL_BT-A,IND_BTRW,TECH_CCC,CST_CCEP,CST_CCH,UTL_CNA,IND_CPG,MAT_CRDA,HC_CTEC,IND_DCC,CST_DGE,IND_DPLM,MAT_EDV,CD_ENT,IND_EXPN,FIN_FCIT,MAT_FRES,CD_GAW,MAT_GLEN,HC_GSK,IND_HLMA,HC_HLN,FIN_HSBA,FIN_HSX,IND_HWDN,FIN_ICG,FIN_IGG,CD_IHG,FIN_III,CST_IMB,IND_IMI,RE_BBOX,FIN_BGEO,CD_IAG,CD_INF,FIN_INVP,IND_ITRK,CD_JD,CD_KGF,RE_LAND,FIN_LGEN,FIN_LLOY,RE_LMP,FIN_LSEG,CST_MKS,FIN_MNG,IND_MRO,UTL_MTLN,UTL_NG,FIN_NWG,CD_NXT,FIN_PCT,FIN_PRU,FIN_PSH,IND_PSN,CD_PSON,CD_REL,MAT_RIO,IND_RKT,IND_RR,IND_RTO,CST_SBRY,FIN_SDLF,FIN_SDR,TECH_SGE,RE_SGRO,ENE_SHEL,IND_SMIN,FIN_SMT,HC_SN,IND_SPX,UTL_SSE,FIN_STAN,FIN_STJ,UTL_SVT,CST_TSCO,CD_ULVR,UTL_UU,TEL_VOD,IND_WEIR,CD_WTB
2001-01-15,,1018.4864501953125,,487.2933044433594,,326.7724609375,85.52809143066406,,971.3421630859375,3152.24169921875,262.40386962890625,85.92829132080078,479.44891357421875,483.3974609375,,389.3750915527344,429.0046081542969,562.0392456054688,,475.1758728027344,200.3436279296875,578.9833984375,,,225.5889434814453,4.2778706550598145,290.7084045410156,,958.5343627929688,667.62939453125,57.589691162109375,,,,65.96841430664062,,130.00103759765625,,1764.05517578125,142.69314575195312,,849.343505859375,208.24951171875,80.38594055175781,448.5541076660156,,,1057.7967529296875,483.5182189941406,280.9464111328125,,,,528.603271484375,,,2.673025369644165,460.7528381347656,801.8842163085938,173.46267700195312,469.9028015136719,,,233.75863647460938,,,,657.0670776367188,4920.5166015625,773.4522094726562,32.099998474121094,796.4876098632812,,265.7161865234375,1563.5926513671875,746.0555419921875,966.7643432617188,848.9464111328125,67.91777801513672,212.3213348388672,395.4532775878906,,218.25177001953125,355.4813537597656,758.5568237304688,2045.7779541015625,1039.94091796875,84.80642700195312,310.58770751953125,421.71502685546875,558.4237060546875,815.5565795898438,378.4742126464844,990.3024291992188,326.181640625,1196.39208984375,583.873046875,271.1731262207031,226.02513122558594,720.1044921875
2001-01-16,,1019.2847900390625,,481.3265075683594,,326.2755126953125,85.32987976074219,,964.5428466796875,3180.988037109375,260.91845703125,85.92829132080078,491.3606872558594,473.28558349609375,,387.7354736328125,431.01873779296875,550.7827758789062,,473.1086120605469,201.31771850585938,588.0302124023438,,,223.6314697265625,4.2429962158203125,290.7084045410156,,971.1051025390625,670.6055297851562,57.589691162109375,,,,66.03057098388672,,130.00103759765625,,1783.920654296875,140.7044219970703,,850.2042236328125,203.97030639648438,83.6213150024414,446.5448913574219,,,1051.5416259765625,474.24713134765625,286.6107177734375,,,,528.603271484375,,,2.673025369644165,415.61785888671875,800.4783325195312,166.5635528564453,466.688720703125,,,230.61865234375,,,,653.814697265625,4966.400390625,748.6619873046875,31.700000762939453,789.3831176757812,,260.273193359375,1493.2406005859375,738.97314453125,973.2910766601562,813.5735473632812,68.941650390625,209.8351593017578,383.0246887207031,,219.93714904785156,344.7644958496094,761.2401733398438,2045.7779541015625,1026.5516357421875,84.10883331298828,307.6013488769531,422.2495422363281,547.5708618164062,807.9901733398438,370.0305480957031,991.7825927734375,314.8907470703125,1218.766357421875,569.0787353515625,261.2165222167969,225.03160095214844,722.7227783203125
2001-01-17,,1062.075439453125,,484.3098449707031,,330.7484436035156,85.13168334960938,,989.7976684570312,3161.1630859375,272.8009948730469,84.17465209960938,503.95941162109375,483.3974609375,,387.7354736328125,433.5362854003906,561.5453491210938,,483.4369201660156,202.29188537597656,674.7276000976562,,,227.05686950683594,4.184873104095459,285.23126220703125,,965.3910522460938,671.5972900390625,56.398197174072266,,,,67.02539825439453,,129.50672912597656,,1787.89453125,143.6875,,864.8333129882812,202.54405212402344,85.3633804321289,448.5541076660156,,,1106.268798828125,482.0918884277344,292.8412780761719,,,,503.4315185546875,,,2.702892541885376,431.6031494140625,802.3529052734375,167.54922485351562,469.260009765625,,,234.9217071533203,,,,665.7413330078125,5205.0888671875,755.603271484375,33.75,789.3831176757812,,262.2524719238281,1545.7567138671875,759.040771484375,962.6852416992188,816.6054077148438,68.42981719970703,209.33790588378906,376.0195617675781,,234.63333129882812,375.3463134765625,772.9359741210938,2045.7779541015625,1013.16162109375,86.6002197265625,305.6104431152344,419.57696533203125,562.3700561523438,835.4677734375,372.5139465332031,1005.845458984375,310.4997253417969,1184.616455078125,572.0377197265625,270.001708984375,228.50892639160156,728.6145629882812
2001-01-18,,1069.783447265625,,492.2656555175781,,331.24542236328125,83.14954376220703,,997.5684814453125,3082.8515625,272.8009948730469,83.29783630371094,497.77459716796875,483.3974609375,,397.57244873046875,437.06097412109375,566.186279296875,,484.8177795410156,202.29188537597656,640.8024291992188,,,224.1208038330078,4.173248767852783,285.23126220703125,,974.2474975585938,663.6610717773438,56.398197174072266,,,,67.02539825439453,,129.50672912597656,,1780.9415283203125,141.20155334472656,,869.1359252929688,203.97030639648438,86.85661315917969,447.5494079589844,,,1135.196044921875,477.8130187988281,293.4078063964844,,,,501.1431579589844,,,2.727781295776367,425.0210266113281,813.6004638671875,171.9843292236328,465.4030456542969,,,231.43267822265625,,,,677.6683959960938,5067.40283203125,745.1915283203125,33.20000076293945,810.6964721679688,,261.75762939453125,1640.88037109375,779.1093139648438,974.1069946289062,811.5524291992188,68.77099609375,207.84616088867188,373.42083740234375,,223.30784606933594,365.93670654296875,768.4442138671875,2045.7779541015625,1001.259521484375,86.50060272216797,303.619384765625,419.57696533203125,559.41015625,848.2108764648438,377.4808044433594,1003.6251220703125,308.61785888671875,1158.7103271484375,567.1063232421875,271.1731262207031,242.4181365966797,729.2693481445312
2001-01-19,,1105.664306640625,,483.0666809082031,,332.4879455566406,83.14954376220703,,968.427978515625,2973.812744140625,277.00927734375,83.73626708984375,487.4664306640625,463.6669616699219,,392.65386962890625,436.0540771484375,573.6909790039062,,484.8177795410156,197.42124938964844,644.57080078125,,,221.42947387695312,4.179060935974121,283.6513366699219,,965.3910522460938,644.812744140625,56.19960403442383,,,,67.27408599853516,,130.49533081054688,,1785.9073486328125,141.20155334472656,,874.2991333007812,206.82318115234375,93.07841491699219,447.5494079589844,,,1160.9962158203125,476.3865966796875,305.86920166015625,,,,517.1614990234375,,,2.727781295776367,404.3341369628906,800.4783325195312,167.54922485351562,450.6181335449219,,,232.01422119140625,,,,676.5845336914062,4828.71435546875,757.586181640625,34.650001525878906,787.0149536132812,,261.75762939453125,1684.478515625,789.7335205078125,991.2392578125,846.9249877929688,69.62430572509766,216.2992401123047,385.2844543457031,,227.01559448242188,357.5722351074219,768.4442138671875,2045.7779541015625,1010.1863403320312,86.89920043945312,295.655517578125,419.57696533203125,554.4771118164062,829.0961303710938,372.5139465332031,1002.1444702148438,304.8542785644531,1150.468017578125,561.1887817382812,276.44439697265625,237.4505157470703,742.362060546875
2001-01-22,,1093.9698486328125,,486.29876708984375,,331.9909362792969,83.14954376220703,,990.7691040039062,2989.67333984375,278.2471008300781,86.36674499511719,494.7967834472656,461.6939697265625,,393.4736633300781,435.5504150390625,579.6152954101562,,480.6831359863281,190.27767944335938,618.1854248046875,,,225.5889434814453,4.202310085296631,283.6513366699219,,974.2474975585938,666.1412353515625,56.59678268432617,,,,67.27408599853516,,130.49533081054688,,1795.8408203125,141.20155334472656,,892.3699951171875,208.24951171875,92.33180236816406,447.0471496582031,,,1137.5411376953125,455.1392517089844,297.939208984375,,,,519.4498291015625,,,2.742713689804077,409.0357971191406,818.2872314453125,166.07080078125,459.2962951660156,,,232.59571838378906,,,,671.7055053710938,4948.05712890625,746.4807739257812,34.75,777.5426025390625,,258.78863525390625,1694.3875732421875,779.1093139648438,1019.7936401367188,829.23876953125,67.91777801513672,208.84068298339844,381.32977294921875,,219.26295471191406,365.93670654296875,771.12744140625,2045.7779541015625,1045.892578125,86.89920043945312,296.65106201171875,419.57696533203125,554.4771118164062,863.3430786132812,365.0635986328125,1009.5459594726562,305.7951354980469,1175.1956787109375,569.0787353515625,271.1731262207031,229.50242614746094,754.1456909179688
2001-01-23,,1091.0462646484375,,483.3153991699219,,331.7424621582031,83.14954376220703,,1010.1954345703125,3003.550537109375,286.1687316894531,90.31244659423828,494.7967834472656,468.1063232421875,,395.11309814453125,435.0467834472656,576.6528930664062,,467.25775146484375,192.55055236816406,606.876708984375,,,226.078125,4.132562160491943,279.85955810546875,,974.2474975585938,659.1968383789062,56.99395751953125,,,,67.21196746826172,,130.98963928222656,,1799.8138427734375,139.7100067138672,,908.7203369140625,318.0796813964844,92.08296203613281,447.0471496582031,,,1102.3599853515625,460.1329345703125,305.86920166015625,,,,517.1614990234375,,,2.7526683807373047,420.3194274902344,829.535400390625,166.5635528564453,466.688720703125,,,238.9921112060547,,,,671.1622924804688,5049.02978515625,745.6874389648438,34.400001525878906,785.4363403320312,,253.34568786621094,1710.2413330078125,776.748291015625,1011.6351928710938,853.99951171875,68.25910186767578,211.82408142089844,381.8950500488281,,224.99314880371094,358.6178894042969,771.12744140625,2045.7779541015625,1051.8431396484375,86.89920043945312,297.6466369628906,415.8355407714844,554.4771118164062,873.6968383789062,361.5867919921875,1006.5853881835938,309.8724365234375,1181.0838623046875,569.0787353515625,264.7305908203125,229.99916076660156,755.4547729492188
2001-01-24,,1077.4912109375,,470.38720703125,,334.972900390625,83.14954376220703,,985.9125366210938,3005.533447265625,281.7127990722656,90.7508316040039,500.5235290527344,470.5726623535156,,395.5231018066406,438.5716552734375,575.66552734375,,478.615966796875,192.8753662109375,624.2169799804688,,,222.16348266601562,4.132562160491943,275.4355773925781,,974.2474975585938,636.876708984375,56.99395751953125,,,,67.21196746826172,,138.8984375,,1754.1226806640625,136.72686767578125,,939.6993408203125,285.9865417480469,93.32727813720703,446.5448913574219,,,1143.014404296875,452.2856750488281,303.0369567871094,,,,505.719970703125,,,2.7924904823303223,428.7823791503906,840.7832641601562,169.52035522460938,469.260009765625,,,244.22549438476562,,,,664.6572875976562,4946.4697265625,747.174560546875,37.099998474121094,805.171142578125,,244.4390411376953,1695.378173828125,773.2063598632812,988.7919311523438,858.0419311523438,69.1123275756836,209.8351593017578,386.97930908203125,,226.678466796875,376.39190673828125,769.3338012695312,2045.7779541015625,1080.11083984375,87.69644165039062,298.6419982910156,411.55975341796875,545.104248046875,879.2720336914062,365.0635986328125,1008.8058471679688,306.1087951660156,1161.065185546875,563.6544189453125,275.0386657714844,233.47647094726562,773.7847900390625
2001-01-25,,1075.0989990234375,,467.4036865234375,,333.9789123535156,83.14954376220703,,979.1129760742188,3005.533447265625,285.673583984375,92.06611633300781,493.6513977050781,454.5417175292969,,395.11309814453125,449.1456604003906,576.9491577148438,,467.6009826660156,195.79774475097656,629.4937133789062,,,218.49331665039062,4.2168402671813965,277.6477355957031,,958.5343627929688,638.3645629882812,56.99395751953125,,,,67.21196746826172,,138.40414428710938,,1767.035888671875,135.7324981689453,,932.8150024414062,285.27313232421875,93.32727813720703,448.5541076660156,,,1141.4508056640625,444.4385986328125,301.33782958984375,,,,505.719970703125,,,2.80244517326355,430.66290283203125,843.5950927734375,165.82443237304688,468.6172790527344,,,257.01824951171875,,,,661.4049072265625,4929.68701171875,753.6199340820312,36.20000076293945,779.12109375,,260.273193359375,1631.9625244140625,779.1093139648438,973.2910766601562,844.3984985351562,69.62430572509766,207.34890747070312,394.66241455078125,,219.09446716308594,383.7108154296875,766.6359252929688,2045.7779541015625,1096.47607421875,87.29781341552734,300.6329650878906,410.4906311035156,555.9570922851562,865.732666015625,358.60662841796875,1027.3089599609375,309.5587463378906,1165.7755126953125,575.9826049804688,277.61572265625,241.92135620117188,771.8208618164062
2001-01-26,,1088.1229248046875,,475.8568115234375,,331.24542236328125,83.14954376220703,,979.1129760742188,3023.375732421875,297.0610046386719,91.62760925292969,498.6908874511719,474.5187072753906,,395.9329528808594,450.65631103515625,587.5144653320312,,460.7129211425781,200.01889038085938,586.5233764648438,,,225.09950256347656,4.2168402671813965,278.7010192871094,,958.5343627929688,644.812744140625,56.99395751953125,,,,67.14971923828125,,138.40414428710938,,1804.780029296875,135.7324981689453,,918.1864013671875,288.8392639160156,94.32282257080078,444.5357971191406,,,1117.9957275390625,460.1329345703125,300.204833984375,,,,505.719970703125,,,2.817378282546997,428.3121032714844,859.0610961914062,169.027587890625,468.6172790527344,,,247.71441650390625,,,,669.5360717773438,4927.8212890625,757.586181640625,34.650001525878906,798.06640625,,277.0968933105469,1672.58837890625,777.9287719726562,983.0812377929688,879.265625,68.25910186767578,212.81851196289062,401.1024475097656,,219.76856994628906,386.84722900390625,766.6359252929688,2045.7779541015625,1065.23291015625,87.19816589355469,306.1080017089844,410.4906311035156,572.236083984375,869.7149047851562,383.44097900390625,1028.78955078125,314.8907470703125,1192.8594970703125,578.941650390625,280.54425048828125,245.8954315185547,773.1303100585938
