Date,FIN_000001,IT_000063,CST_000568,CST_000858,FIN_600016,HC_600276,CST_600809,CST_600887,FIN_600000,CD_600104,CD_600660,IND_000157,IND_000425,HC_000661,IT_000977,IND_600009,MAT_600111,ENE_600188,UTL_600674,UTL_600795,IND_000768,ENE_000983,HC_600085,HC_600196,CST_600600,CD_600741,IT_600845,IT_000733,MAT_600176,IT_600183,MAT_600219,RE_000069,IND_000800,MAT_000877,CST_600132,CD_600754
2021-03-15,17.261478424072266,25.86644744873047,168.84141540527344,208.18197631835938,3.872684955596924,73.00374603271484,179.41317749023438,30.803800582885742,8.577664375305176,17.191442489624023,39.60989761352539,9.590128898620605,5.851130962371826,374.7429504394531,26.82745933532715,58.71187973022461,21.52568817138672,4.1787848472595215,10.390518188476562,1.8939924240112305,25.133684158325195,3.8265700340270996,23.640817642211914,37.10853958129883,64.33929443359375,19.24540901184082,22.474306106567383,45.53495788574219,15.616276741027832,20.366193771362305,3.243250846862793,8.589155197143555,9.752708435058594,15.455192565917969,76.45825958251953,46.2889404296875
2021-03-16,17.30942726135254,26.16892433166504,173.13998413085938,217.63687133789062,3.880018472671509,72.67780303955078,189.69459533691406,31.399276733398438,8.569951057434082,17.388355255126953,39.90580749511719,9.49879264831543,5.893777847290039,374.89117431640625,27.08249282836914,60.229705810546875,20.48865509033203,3.929119110107422,10.52623176574707,1.9025239944458008,24.64678955078125,3.719282388687134,23.714553833007812,37.00634765625,65.2420654296875,19.850849151611328,22.79688262939453,45.04350662231445,15.890511512756348,19.897605895996094,3.2270750999450684,8.757938385009766,9.674338340759277,15.069482803344727,78.61756896972656,48.153175354003906
2021-03-17,16.941823959350586,27.983793258666992,180.94459533691406,219.2126922607422,3.843345880508423,72.21332550048828,192.7218780517578,31.857954025268555,8.42339038848877,17.568145751953125,39.95653533935547,9.597739219665527,5.902307033538818,371.5004577636719,27.2001953125,59.79466247558594,20.382047653198242,3.9634485244750977,10.127574920654297,1.8598663806915283,24.890235900878906,3.7908077239990234,23.530221939086914,37.06209182739258,67.88090515136719,19.918960571289062,24.096025466918945,46.30994415283203,16.530399322509766,20.001737594604492,3.041053533554077,8.636039733886719,9.535014152526855,14.782445907592773,82.16322326660156,48.8336181640625
2021-03-18,17.365365982055664,27.91046714782715,188.65443420410156,224.25531005859375,3.8506808280944824,72.69409942626953,202.30616760253906,32.308589935302734,8.508240699768066,17.48253059387207,40.4807243347168,9.711908340454102,6.01318883895874,382.80291748046875,27.023635864257812,59.166263580322266,19.41285514831543,3.950965166091919,10.153021812438965,1.8683979511260986,24.968135833740234,3.683520793914795,23.54865074157715,37.33153533935547,70.09442138671875,19.896257400512695,24.1048641204834,46.49896240234375,17.147430419921875,19.741411209106445,3.073404550552368,8.92672061920166,9.465352058410645,14.656867027282715,85.4568099975586,49.5327033996582
2021-03-19,16.358448028564453,27.067195892333984,184.78659057617188,216.29327392578125,3.762665033340454,71.74885559082031,196.58448791503906,31.35099220275879,8.215119361877441,17.157196044921875,38.89125061035156,9.354181289672852,5.970541477203369,360.9483642578125,26.592044830322266,57.812782287597656,19.257787704467773,4.007139682769775,10.076683044433594,1.9195868968963623,24.958396911621094,3.6549108028411865,23.61317253112793,36.8390998840332,69.2003402709961,19.41190528869629,24.012065887451172,46.54621887207031,16.758930206298828,19.489763259887695,3.0087013244628906,9.095502853393555,9.508891105651855,14.423649787902832,86.17937469482422,48.42348861694336
2021-03-22,17.221519470214844,27.186351776123047,186.2338104248047,215.223388671875,3.82867693901062,71.79774475097656,198.34307861328125,31.584360122680664,8.292257308959961,17.55958366394043,39.10261917114258,9.879353523254395,6.567595958709717,358.7712097167969,27.445423126220703,58.334842681884766,19.11240577697754,4.016502380371094,10.51775074005127,2.0219647884368896,24.763641357421875,3.676367998123169,24.368940353393555,37.08067321777344,68.41041564941406,19.44217872619629,23.959041595458984,47.86935806274414,16.827489852905273,19.793476104736328,3.000613212585449,8.664169311523438,9.569845199584961,14.72862720489502,86.3894271850586,49.989444732666016
2021-03-23,16.965795516967773,27.232179641723633,189.42971801757812,217.50416564941406,3.8360109329223633,71.42290496826172,197.7841033935547,31.35099220275879,8.315397262573242,17.4226016998291,37.69070053100586,9.620573043823242,6.567595958709717,363.9036865234375,27.84758758544922,56.894351959228516,17.89122772216797,3.913515329360962,10.110610961914062,1.9366501569747925,24.179363250732422,3.5333189964294434,24.396587371826172,37.136417388916016,69.26978302001953,19.631380081176758,24.206497192382812,49.42877197265625,15.235389709472656,19.524473190307617,2.9035582542419434,8.861082077026367,9.430521965026855,15.105363845825195,85.21314239501953,50.38093185424805
2021-03-24,16.406396865844727,26.627225875854492,185.11392211914062,216.30157470703125,3.8213424682617188,70.5020980834961,199.72482299804688,31.463651657104492,8.238261222839355,17.277055740356445,35.25577163696289,9.019287109375,5.953483581542969,368.6748046875,27.602365493774414,56.32395935058594,16.9123477935791,3.7699568271636963,10.102128982543945,1.9537127017974854,23.46849250793457,3.4474895000457764,24.405803680419922,34.990177154541016,68.53193664550781,19.298383712768555,24.197660446166992,48.95622253417969,13.711851119995117,19.194725036621094,2.7903285026550293,8.345357894897461,9.439229011535645,14.405708312988281,84.59980773925781,46.96006393432617
2021-03-25,16.58220672607422,26.471405029296875,181.50453186035156,212.303955078125,3.7993381023406982,71.0806655883789,200.22726440429688,31.576309204101562,8.199691772460938,17.080142974853516,34.86685562133789,9.004064559936523,5.808483600616455,389.1026916503906,27.778926849365234,56.00493240356445,17.338790893554688,4.016502380371094,10.254806518554688,1.8939924240112305,23.672988891601562,3.4689459800720215,24.792905807495117,35.937870025634766,69.39997863769531,19.82814598083496,24.75443458557129,49.23030471801758,13.925146102905273,19.324888229370117,2.7741525173187256,8.457880973815918,9.447937965393066,14.14558219909668,85.71726989746094,48.43280792236328
2021-03-26,16.893871307373047,27.021364212036133,193.7455291748047,220.5728759765625,3.7993381023406982,74.33196258544922,210.75364685058594,32.49367141723633,8.191977500915527,17.208566665649414,36.33795928955078,9.293290138244629,6.388479232788086,404.740966796875,27.76911735534668,56.79767990112305,18.143218994140625,4.113247871398926,10.212394714355469,1.9281184673309326,24.1112003326416,3.4760990142822266,24.783689498901367,36.38384246826172,70.74545288085938,20.3503360748291,24.988636016845703,50.56290054321289,14.47362232208252,19.940994262695312,2.814592123031616,8.589155197143555,9.517599105834961,14.620986938476562,89.65779876708984,49.84962463378906
